final_id,Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,create_date,version,Library Name,BioSampleModel,Collection_Date,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,isolate,sample_type,lat_lon,isolation_source,HOST,strain,env_biome,genotype,Sample_tittle,tissue,collected_by,sex,Sample_name,ENA-FIRST-PUBLIC (run),ena_first_public,ENA-LAST-UPDATE (run),ena_last_update,external_id,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Scientific_Name,Submitter_Id,dev_stage,ArrayExpress-SPECIES,AssemblyName,isol_growth_condt,estimated_size,ploidy,env_feature,env_material,num_replicons,propagation,env_broad_scale,env_local_scale,env_medium,BARCODE,GEO_Accession (exp),source_name,BIOMATERIAL_PROVIDER,culture_collection,tax_id_x,altitude,Cultivar,Ecotype,type,biotic_relationship,host_body_product,Host_disease,host_genotype,host_scientific_name,host_taxid,pathogenicity,samp_mat_process,trophic_level,AGE,BREED,sample_description_x,isolation-source,health_state,host_body_habitat,host_tissue_sampled,Birth_date,birth_location,breeding_history,breeding_method,sample_comment,id,secondary_study_accession,parent_study,submission_accession,read_count,fastq_md5,fastq_bytes,fastq_ftp,fastq_galaxy,fastq_aspera,fastq_1,fastq_2,md5_1,md5_2,single_end,location,collection_date_year
SRR3178007,SRR3178007,WGS,,2355529078,PRJNA280606,SAMN04494465,823895668;935746424,BCCDC,,,,,SRX1592422,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Giardia intestinalis,ILLUMINA,,VANC_94_UBC_121_L001_R1_001.fastq,SRP056976,,,VANC/94/UBC/121,,1994,Canada,North America,BC,VANC/94/UBC/121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRX1592422_SRR3178007,SRP056976,PRJNA9531,SRA355098,4692289,ae6c288df807fa8e21f947047a984d6e;7fbb41cec040929f92a9a72f5e161f31,823895668;935746424,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/007/SRR3178007/SRR3178007_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/007/SRR3178007/SRR3178007_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/007/SRR3178007/SRR3178007_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/007/SRR3178007/SRR3178007_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/007/SRR3178007/SRR3178007_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/007/SRR3178007/SRR3178007_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/007/SRR3178007/SRR3178007_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/007/SRR3178007/SRR3178007_2.fastq.gz,ae6c288df807fa8e21f947047a984d6e,7fbb41cec040929f92a9a72f5e161f31,FALSE,BC,1994
SRR3178008,SRR3178008,WGS,,809068380,PRJNA280606,SAMN04494466,316914056;357360802,BCCDC,,,,,SRX1592424,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Giardia intestinalis,ILLUMINA,,VANC_94_UBC_122_L001_R1_001.fastq,SRP056976,,,VANC/94/UBC/122,,1994,Canada,North America,BC,VANC/94/UBC/122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRX1592424_SRR3178008,SRP056976,PRJNA9531,SRA355098,1611690,6936b4fc249c0dc6106796646540474f;7301b1f5e6304ec2e4a9ae3636784f53,316914056;357360802,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/008/SRR3178008/SRR3178008_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/008/SRR3178008/SRR3178008_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/008/SRR3178008/SRR3178008_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/008/SRR3178008/SRR3178008_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/008/SRR3178008/SRR3178008_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/008/SRR3178008/SRR3178008_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/008/SRR3178008/SRR3178008_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/008/SRR3178008/SRR3178008_2.fastq.gz,6936b4fc249c0dc6106796646540474f,7301b1f5e6304ec2e4a9ae3636784f53,FALSE,BC,1994
SRR3178009,SRR3178009,WGS,,741307918,PRJNA280606,SAMN04494467,313321964;302677396,BCCDC,,,,,SRX1592425,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Giardia intestinalis,ILLUMINA,,VANC_94_UBC_124_R1_001.fastq,SRP056976,,,VANC/94/UBC/124,,1994,Canada,North America,BC,VANC/94/UBC/124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRX1592425_SRR3178009,SRP056976,PRJNA9531,SRA355098,1476709,7610f696ba849a77a6f310b3606324b3;34a2f8032c34d873ef899d1a63d62442,313321964;302677396,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/009/SRR3178009/SRR3178009_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/009/SRR3178009/SRR3178009_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/009/SRR3178009/SRR3178009_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/009/SRR3178009/SRR3178009_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/009/SRR3178009/SRR3178009_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/009/SRR3178009/SRR3178009_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/009/SRR3178009/SRR3178009_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/009/SRR3178009/SRR3178009_2.fastq.gz,7610f696ba849a77a6f310b3606324b3,34a2f8032c34d873ef899d1a63d62442,FALSE,BC,1994
SRR3178010,SRR3178010,WGS,,1018958094,PRJNA280606,SAMN04494405,438818624;426365526,BCCDC,,,,,SRX1592426,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Giardia intestinalis,ILLUMINA,,BTW_109_R1_001.fastq,SRP056976,,,BTW/109,,1993,Canada,North America,NFL,BTW/109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRX1592426_SRR3178010,SRP056976,PRJNA9531,SRA355098,2029797,547a17626dc5b75c7638238b2ef02aa5;ad86d09e3c39dafcd85d7a75834db133,438818624;426365526,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/000/SRR3178010/SRR3178010_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/000/SRR3178010/SRR3178010_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/000/SRR3178010/SRR3178010_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/000/SRR3178010/SRR3178010_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/000/SRR3178010/SRR3178010_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/000/SRR3178010/SRR3178010_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/000/SRR3178010/SRR3178010_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/000/SRR3178010/SRR3178010_2.fastq.gz,547a17626dc5b75c7638238b2ef02aa5,ad86d09e3c39dafcd85d7a75834db133,FALSE,NFL,1993
SRR3178011,SRR3178011,WGS,,689914162,PRJNA280606,SAMN04494468,289405925;298586155,BCCDC,,,,,SRX1592427,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Giardia intestinalis,ILLUMINA,,VANC_94_UBC_125_R2_001.fastq,SRP056976,,,VANC/94/UBC/125,,1994,Canada,North America,BC,VANC/94/UBC/125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRX1592427_SRR3178011,SRP056976,PRJNA9531,SRA355098,1374331,aa24c08faf39910dc92950484aa78a92;30c51bcdfc49f1bfbe4439feb1232801,289405925;298586155,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/001/SRR3178011/SRR3178011_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/001/SRR3178011/SRR3178011_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/001/SRR3178011/SRR3178011_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/001/SRR3178011/SRR3178011_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/001/SRR3178011/SRR3178011_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/001/SRR3178011/SRR3178011_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/001/SRR3178011/SRR3178011_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/001/SRR3178011/SRR3178011_2.fastq.gz,aa24c08faf39910dc92950484aa78a92,30c51bcdfc49f1bfbe4439feb1232801,FALSE,BC,1994
SRR3178012,SRR3178012,WGS,,1057442418,PRJNA280606,SAMN04494469,407430501;457571003,BCCDC,,,,,SRX1592429,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Giardia intestinalis,ILLUMINA,,VANC_96_UBC_126_L001_R2_001.fastq,SRP056976,,,VANC/96/UBC/126,,1995,Canada,North America,BC,VANC/96/UBC/126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRX1592429_SRR3178012,SRP056976,PRJNA9531,SRA355098,2106459,d08e8b7b90fe0e51bd886956f38159d9;edc4d1a72915a7e5381e4d1421c50ea1,407430501;457571003,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/002/SRR3178012/SRR3178012_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/002/SRR3178012/SRR3178012_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/002/SRR3178012/SRR3178012_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/002/SRR3178012/SRR3178012_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/002/SRR3178012/SRR3178012_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/002/SRR3178012/SRR3178012_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/002/SRR3178012/SRR3178012_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/002/SRR3178012/SRR3178012_2.fastq.gz,d08e8b7b90fe0e51bd886956f38159d9,edc4d1a72915a7e5381e4d1421c50ea1,FALSE,BC,1995
SRR3178013,SRR3178013,WGS,,2123112114,PRJNA280606,SAMN04494470,733193596;827463208,BCCDC,,,,,SRX1592432,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Giardia intestinalis,ILLUMINA,,VANC_96_UBC_127_L001_R2_001.fastq,SRP056976,,,VANC/96/UBC/127,,1995,Canada,North America,BC,VANC/96/UBC/127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRX1592432_SRR3178013,SRP056976,PRJNA9531,SRA355098,4229307,534497f919560b376f85bb8f119630f1;99463afcc89bdbd7126f5eae5f206187,733193596;827463208,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/003/SRR3178013/SRR3178013_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/003/SRR3178013/SRR3178013_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/003/SRR3178013/SRR3178013_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/003/SRR3178013/SRR3178013_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/003/SRR3178013/SRR3178013_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/003/SRR3178013/SRR3178013_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/003/SRR3178013/SRR3178013_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/003/SRR3178013/SRR3178013_2.fastq.gz,534497f919560b376f85bb8f119630f1,99463afcc89bdbd7126f5eae5f206187,FALSE,BC,1995
SRR3178014,SRR3178014,WGS,,960065462,PRJNA280606,SAMN04494471,384494586;414664002,BCCDC,,,,,SRX1592434,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Giardia intestinalis,ILLUMINA,,VANC_96_UBC_128_R1_001.fastq,SRP056976,,,VANC/96/UBC/128,,1995,Canada,North America,BC,VANC/96/UBC/128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRX1592434_SRR3178014,SRP056976,PRJNA9531,SRA355098,1912481,f8fab5b8e90d52dd169d4123ddd7a017;cb2e6e8a603662e0be54a0474e5c2ce4,384494586;414664002,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/004/SRR3178014/SRR3178014_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/004/SRR3178014/SRR3178014_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/004/SRR3178014/SRR3178014_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/004/SRR3178014/SRR3178014_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/004/SRR3178014/SRR3178014_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/004/SRR3178014/SRR3178014_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/004/SRR3178014/SRR3178014_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/004/SRR3178014/SRR3178014_2.fastq.gz,f8fab5b8e90d52dd169d4123ddd7a017,cb2e6e8a603662e0be54a0474e5c2ce4,FALSE,BC,1995
SRR3178015,SRR3178015,WGS,,756789096,PRJNA280606,SAMN04494472,290910166;324342402,BCCDC,,,,,SRX1592435,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Giardia intestinalis,ILLUMINA,,VANC_96_UBC_129_L001_R1_001.fastq,SRP056976,,,VANC/96/UBC/129,,1995,Canada,North America,BC,VANC/96/UBC/129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRX1592435_SRR3178015,SRP056976,PRJNA9531,SRA355098,1507548,7b2b932d993d4192295c1a9aefedf0e3;5b2806b1449c8fc0b0a577e0a33c15f3,290910166;324342402,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/005/SRR3178015/SRR3178015_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/005/SRR3178015/SRR3178015_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/005/SRR3178015/SRR3178015_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/005/SRR3178015/SRR3178015_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/005/SRR3178015/SRR3178015_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/005/SRR3178015/SRR3178015_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/005/SRR3178015/SRR3178015_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/005/SRR3178015/SRR3178015_2.fastq.gz,7b2b932d993d4192295c1a9aefedf0e3,5b2806b1449c8fc0b0a577e0a33c15f3,FALSE,BC,1995
SRR3178016,SRR3178016,WGS,,679115640,PRJNA280606,SAMN04494473,297590023;291995047,BCCDC,,,,,SRX1592436,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Giardia intestinalis,ILLUMINA,,WHANGAREI8_79_R1_001.fastq,SRP056976,,,WHANGAREI8/79,,1991,Canada,North America,NZ,WHANGAREI8/79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRX1592436_SRR3178016,SRP056976,PRJNA9531,SRA355098,1352820,6cab664b7b6043297aaa23ac1e21b0f4;80a3bcdec7b6173cac4d6d083042e50c,297590023;291995047,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/006/SRR3178016/SRR3178016_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/006/SRR3178016/SRR3178016_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/006/SRR3178016/SRR3178016_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/006/SRR3178016/SRR3178016_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/006/SRR3178016/SRR3178016_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/006/SRR3178016/SRR3178016_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/006/SRR3178016/SRR3178016_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/006/SRR3178016/SRR3178016_2.fastq.gz,6cab664b7b6043297aaa23ac1e21b0f4,80a3bcdec7b6173cac4d6d083042e50c,FALSE,NZ,1991
SRR3178017,SRR3178017,WGS,,716771664,PRJNA280606,SAMN04494406,305606006;298373364,BCCDC,,,,,SRX1592437,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Giardia intestinalis,ILLUMINA,,CB2_108_R2_001.fastq,SRP056976,,,CB2/108,,1993,Canada,North America,NFL,CB2/108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRX1592437_SRR3178017,SRP056976,PRJNA9531,SRA355098,1427832,126d9bba81917f0b64649811cddceac8;5e10090ad47797b47d0689d5734c3343,305606006;298373364,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/007/SRR3178017/SRR3178017_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/007/SRR3178017/SRR3178017_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/007/SRR3178017/SRR3178017_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/007/SRR3178017/SRR3178017_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/007/SRR3178017/SRR3178017_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/007/SRR3178017/SRR3178017_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/007/SRR3178017/SRR3178017_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/007/SRR3178017/SRR3178017_2.fastq.gz,126d9bba81917f0b64649811cddceac8,5e10090ad47797b47d0689d5734c3343,FALSE,NFL,1993
SRR3178018,SRR3178018,WGS,,967777186,PRJNA280606,SAMN04494407,339862074;415349931,BCCDC,,,,,SRX1592440,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Giardia intestinalis,ILLUMINA,,D3_18_L001_R2_001.fastq,SRP056976,,,D3/18,,1987,Canada,North America,AB,D3/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRX1592440_SRR3178018,SRP056976,PRJNA9531,SRA355098,1927843,0de521e899698d7dc3f27381273995a2;b226b0c4b626e91228c2a7d0cd0a0969,339862074;415349931,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/008/SRR3178018/SRR3178018_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/008/SRR3178018/SRR3178018_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/008/SRR3178018/SRR3178018_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/008/SRR3178018/SRR3178018_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/008/SRR3178018/SRR3178018_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/008/SRR3178018/SRR3178018_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/008/SRR3178018/SRR3178018_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/008/SRR3178018/SRR3178018_2.fastq.gz,0de521e899698d7dc3f27381273995a2,b226b0c4b626e91228c2a7d0cd0a0969,FALSE,AB,1987
SRR35245027,SRR35245027,WGS,300,4763188200,PRJNA1110996,SAMN50924372,2043424073,WALTER AND ELIZA HALL INSTITUTE OF MEDICAL RESEARCH,public,"run.zq,fastq,sra","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX30347993,Illumina NovaSeq 6000,PAIRED,MDA,GENOMIC,Giardia duodenalis,ILLUMINA,2025-09-03T00:00:00Z,CZ24,SRP507278,2025-09-03T15:09:00Z,1,CZ24,"Microbe\, viral or environmental",1988-07-12,India,Asia,India,CZ24,trophozoites,,,Homo sapiens,,,,CZ24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR35245028,SRR35245028,WGS,302,10302461824,PRJNA1110996,SAMN50924371,3734232029,WALTER AND ELIZA HALL INSTITUTE OF MEDICAL RESEARCH,public,"fastq,run.zq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX30347992,Illumina NovaSeq 6000,PAIRED,MDA,GENOMIC,Giardia duodenalis,ILLUMINA,2025-09-03T00:00:00Z,CZ23,SRP507278,2025-09-03T15:12:00Z,1,CZ23,"Microbe\, viral or environmental",1988-06-12,India,Asia,India,CZ23,trophozoites,,,Homo sapiens,,,,CZ23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR35245029,SRR35245029,WGS,300,5418736800,PRJNA1110996,SAMN50924370,2349950637,WALTER AND ELIZA HALL INSTITUTE OF MEDICAL RESEARCH,public,"fastq,sra,run.zq","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX30347991,Illumina NovaSeq 6000,PAIRED,MDA,GENOMIC,Giardia duodenalis,ILLUMINA,2025-09-03T00:00:00Z,CZ20,SRP507278,2025-09-03T15:10:00Z,1,CZ20,"Microbe\, viral or environmental",1988-01-01,Kuwait,Asia,Kuwait,CZ20,trophozoites,,,Homo sapiens,,,,CZ20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR35245030,SRR35245030,WGS,300,5446190100,PRJNA1110996,SAMN50924369,2389964314,WALTER AND ELIZA HALL INSTITUTE OF MEDICAL RESEARCH,public,"fastq,run.zq,sra","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX30347990,Illumina NovaSeq 6000,PAIRED,MDA,GENOMIC,Giardia duodenalis,ILLUMINA,2025-09-03T00:00:00Z,CZ2,SRP507278,2025-09-03T15:42:00Z,1,CZ2,"Microbe\, viral or environmental",1987-01-01,Viet Nam,Asia,Viet Nam,CZ2,trophozoites,,,Homo sapiens,,,,CZ2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR35245031,SRR35245031,WGS,302,8957412412,PRJNA1110996,SAMN50924368,3336252150,WALTER AND ELIZA HALL INSTITUTE OF MEDICAL RESEARCH,public,"sra,run.zq,fastq","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX30347989,Illumina NovaSeq 6000,PAIRED,MDA,GENOMIC,Giardia duodenalis,ILLUMINA,2025-09-03T00:00:00Z,CZ19,SRP507278,2025-09-03T15:10:00Z,1,CZ19,"Microbe\, viral or environmental",1988-10-31,Czech Republic,Europe,Czech Republic,CZ19,trophozoites,,,Homo sapiens,,,,CZ19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR35245032,SRR35245032,WGS,300,3885616200,PRJNA1110996,SAMN50924367,1694801680,WALTER AND ELIZA HALL INSTITUTE OF MEDICAL RESEARCH,public,"fastq,sra,run.zq","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX30347988,Illumina NovaSeq 6000,PAIRED,MDA,GENOMIC,Giardia duodenalis,ILLUMINA,2025-09-03T00:00:00Z,CZ18,SRP507278,2025-09-03T15:09:00Z,1,CZ18,"Microbe\, viral or environmental",1988-09-26,Pakistan,Asia,Pakistan,CZ18,trophozoites,,,Homo sapiens,,,,CZ18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR35245033,SRR35245033,WGS,302,9371971436,PRJNA1110996,SAMN50924366,3516466470,WALTER AND ELIZA HALL INSTITUTE OF MEDICAL RESEARCH,public,"sra,run.zq,fastq","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX30347987,Illumina NovaSeq 6000,PAIRED,MDA,GENOMIC,Giardia duodenalis,ILLUMINA,2025-09-03T00:00:00Z,CZ16,SRP507278,2025-09-03T15:13:00Z,1,CZ16,"Microbe\, viral or environmental",1988-10-14,Czech Republic,Europe,Czech Republic,CZ16,trophozoites,,,Homo sapiens,,,,CZ16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR35245034,SRR35245034,WGS,302,7302331914,PRJNA1110996,SAMN50924391,2681904888,WALTER AND ELIZA HALL INSTITUTE OF MEDICAL RESEARCH,public,"sra,run.zq,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX30347986,Illumina NovaSeq 6000,PAIRED,MDA,GENOMIC,Giardia duodenalis,ILLUMINA,2025-09-03T00:00:00Z,Ber1,SRP507278,2025-09-03T15:10:00Z,1,Ber1,"Microbe\, viral or environmental",1997-10-09,Czech Republic,Europe,Czech Republic,Ber1,trophozoites,,,Homo sapiens,,,,Ber1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
